order_id,product_id,category,quantity,price
O000274,P0500,Elektronik,4,2775440
O000275,P0289,Kecantikan,3,1016401
O000275,P0470,Fashion,3,103627
O000275,P0200,Fashion,4,1235484
O000275,P0055,Fashion,1,342036
O000276,P0372,Rumah Tangga,5,2726591
O000276,P0029,Rumah Tangga,1,2019937
O000276,P0009,Makanan & Minuman,1,2348531
O000277,P0138,Rumah Tangga,5,1115313
O000277,P0310,Kecantikan,1,1717199
O000278,P0375,Elektronik,5,1160520
O000278,P0416,Rumah Tangga,2,119048
O000279,P0332,Makanan & Minuman,2,436089
O000279,P0336,Makanan & Minuman,5,997374
O000280,P0491,Fashion,4,1384865
O000280,P0163,Fashion,3,2458537
O000281,P0500,Elektronik,1,2775440
O000281,P0154,Makanan & Minuman,4,1540847
O000282,P0327,Fashion,4,598284
O000283,P0339,Rumah Tangga,5,1433085
O000284,P0069,Kecantikan,3,1660946
O000284,P0363,Rumah Tangga,5,2097512
O000285,P0079,Elektronik,3,131635
O000285,P0290,Elektronik,2,2188085
O000285,P0486,Makanan & Minuman,4,2991181
O000285,P0171,Fashion,4,1921391
O000286,P0261,Kecantikan,5,1999186
O000287,P0039,Fashion,5,2589494
O000288,P0348,Rumah Tangga,4,2086325
O000288,P0375,Elektronik,3,1160520
O000288,P0219,Makanan & Minuman,3,68235
O000289,P0195,Rumah Tangga,2,164251
O000289,P0066,Elektronik,1,751000
O000289,P0268,Elektronik,4,2784153
O000289,P0228,Elektronik,2,243088
O000290,P0207,Elektronik,5,91844
O000290,P0155,Fashion,4,28377
O000291,P0373,Fashion,5,1266069
O000291,P0240,Makanan & Minuman,3,2607125
O000291,P0487,Elektronik,3,819941
O000292,P0018,Rumah Tangga,5,2976283
O000293,P0164,Kecantikan,2,615435
O000294,P0397,Kecantikan,4,350608
O000294,P0361,Makanan & Minuman,4,1206744
O000294,P0074,Elektronik,4,316092
O000294,P0094,Elektronik,5,889563
O000295,P0419,Elektronik,5,529117
O000296,P0177,Rumah Tangga,3,1989016
O000297,P0420,Fashion,3,2240564
O000298,P0336,Makanan & Minuman,5,997374
O000298,P0459,Elektronik,2,636045
O000298,P0343,Rumah Tangga,2,1571744
O000298,P0236,Kecantikan,3,1589685
O000299,P0063,Kecantikan,5,2560941
O000300,P0320,Elektronik,5,1605897
O000300,P0032,Fashion,2,792141
O000300,P0424,Kecantikan,1,1987140
O000301,P0459,Elektronik,2,636045
O000302,P0335,Elektronik,4,2787272
O000302,P0397,Kecantikan,5,350608
O000302,P0022,Elektronik,5,1324618
O000303,P0499,Kecantikan,5,2180244
O000303,P0105,Fashion,2,2996196
O000303,P0069,Kecantikan,2,1660946
O000304,P0062,Fashion,1,2502882
O000304,P0083,Elektronik,4,1428170
O000305,P0097,Fashion,2,2270438
O000305,P0248,Kecantikan,2,1721354
O000305,P0379,Kecantikan,4,1403463
O000306,P0091,Fashion,1,134678
O000306,P0398,Elektronik,4,2751919
O000307,P0110,Rumah Tangga,1,2036551
O000307,P0169,Makanan & Minuman,4,1339236
O000307,P0187,Makanan & Minuman,4,1131808
O000308,P0021,Makanan & Minuman,1,114806
O000309,P0026,Rumah Tangga,5,711818
O000309,P0457,Kecantikan,1,2263693
O000309,P0019,Rumah Tangga,2,1458729
O000310,P0422,Fashion,5,1839269
O000311,P0098,Makanan & Minuman,2,2935753
O000311,P0036,Makanan & Minuman,5,767019
O000311,P0113,Elektronik,1,2106051
O000312,P0321,Rumah Tangga,4,2084478
O000313,P0279,Rumah Tangga,2,2795321
O000313,P0375,Elektronik,2,1160520
O000314,P0237,Fashion,5,837995
O000315,P0056,Rumah Tangga,2,792516
O000315,P0486,Makanan & Minuman,5,2991181
O000315,P0208,Makanan & Minuman,4,2118983
O000315,P0369,Kecantikan,3,504989
O000316,P0458,Rumah Tangga,3,1147943
O000316,P0313,Elektronik,3,2930997
O000317,P0456,Elektronik,3,2427199
O000318,P0067,Kecantikan,2,2175016
O000318,P0487,Elektronik,5,819941
O000318,P0263,Elektronik,1,1170967
O000318,P0025,Rumah Tangga,4,2569516
O000319,P0144,Kecantikan,2,1798218
O000319,P0107,Rumah Tangga,4,2656630
O000319,P0300,Elektronik,4,81995
O000319,P0444,Elektronik,3,2403549
O000320,P0048,Kecantikan,3,1203946
O000320,P0318,Fashion,4,1415714
O000320,P0391,Makanan & Minuman,5,2513155
O000320,P0030,Rumah Tangga,1,69847
O000321,P0212,Makanan & Minuman,4,1933071
O000321,P0197,Kecantikan,3,2356321
O000321,P0058,Makanan & Minuman,5,258418
O000321,P0288,Fashion,5,2194471
O000322,P0207,Elektronik,2,91844
O000322,P0178,Rumah Tangga,4,1009333
O000322,P0014,Makanan & Minuman,1,1523213
O000322,P0439,Rumah Tangga,2,1782244
O000323,P0069,Kecantikan,3,1660946
O000323,P0030,Rumah Tangga,1,69847
O000323,P0170,Kecantikan,5,1002358
O000323,P0159,Makanan & Minuman,4,1955460
O000324,P0467,Kecantikan,2,1120253
O000324,P0186,Makanan & Minuman,5,1818297
O000325,P0179,Kecantikan,3,1779025
O000326,P0209,Rumah Tangga,2,1963909
O000326,P0196,Fashion,4,2612836
O000326,P0217,Makanan & Minuman,5,651363
O000327,P0421,Rumah Tangga,4,2653409
O000327,P0413,Elektronik,4,2218925
O000327,P0371,Makanan & Minuman,5,2924854
O000327,P0001,Elektronik,2,612811
O000328,P0500,Elektronik,4,2775440
O000328,P0042,Fashion,3,796018
O000328,P0448,Fashion,5,1408613
O000328,P0067,Kecantikan,3,2175016
O000329,P0117,Elektronik,3,872179
O000329,P0066,Elektronik,1,751000
O000330,P0194,Rumah Tangga,4,2626630
O000330,P0399,Elektronik,1,832068
O000330,P0171,Fashion,2,1921391
O000330,P0393,Makanan & Minuman,5,2626530
O000331,P0249,Fashion,3,474984
O000331,P0167,Rumah Tangga,4,91101
O000331,P0196,Fashion,2,2612836
O000331,P0396,Makanan & Minuman,2,2697865
O000332,P0116,Kecantikan,2,112084
O000332,P0360,Kecantikan,2,218208
O000332,P0310,Kecantikan,1,1717199
O000333,P0498,Rumah Tangga,5,822619
O000333,P0155,Fashion,5,28377
O000333,P0054,Rumah Tangga,4,1763632
O000334,P0475,Makanan & Minuman,1,2931598
O000334,P0042,Fashion,3,796018
O000334,P0185,Elektronik,5,2320423
O000334,P0316,Fashion,1,1656612
O000335,P0155,Fashion,2,28377
O000335,P0121,Rumah Tangga,4,543695
O000335,P0280,Elektronik,3,373308
O000335,P0305,Kecantikan,1,434296
O000336,P0006,Rumah Tangga,3,1534060
O000336,P0472,Elektronik,3,743270
O000336,P0045,Elektronik,1,2916186
O000337,P0463,Rumah Tangga,4,2331933
O000337,P0013,Kecantikan,4,90181
O000337,P0364,Kecantikan,4,1772055
O000338,P0321,Rumah Tangga,2,2084478
O000339,P0441,Elektronik,4,325965
O000339,P0249,Fashion,4,474984
O000340,P0015,Makanan & Minuman,2,2529363
O000340,P0459,Elektronik,1,636045
O000340,P0190,Makanan & Minuman,2,2224136
O000340,P0392,Fashion,2,706383
O000341,P0419,Elektronik,3,529117
O000341,P0005,Makanan & Minuman,3,2832184
O000341,P0254,Makanan & Minuman,1,802511
O000342,P0078,Kecantikan,1,1544039
O000343,P0109,Kecantikan,1,1066290
O000344,P0453,Fashion,3,1283037
O000344,P0350,Fashion,4,559603
O000345,P0343,Rumah Tangga,2,1571744
O000345,P0060,Kecantikan,1,2974893
O000345,P0316,Fashion,1,1656612
O000345,P0374,Fashion,2,200901
O000346,P0309,Makanan & Minuman,5,592122
O000346,P0452,Kecantikan,3,2080232
O000347,P0214,Kecantikan,5,543848
O000347,P0263,Elektronik,3,1170967
O000347,P0231,Elektronik,5,355196
O000347,P0103,Elektronik,3,1268100
O000348,P0410,Rumah Tangga,2,1088245
O000349,P0029,Rumah Tangga,3,2019937
O000349,P0315,Fashion,2,2838027
O000350,P0055,Fashion,1,342036
O000350,P0275,Elektronik,3,1965135
O000350,P0083,Elektronik,2,1428170
O000350,P0057,Elektronik,3,2114135
O000351,P0378,Kecantikan,3,1405602
O000351,P0218,Fashion,3,541171
O000352,P0292,Elektronik,2,2899894
O000352,P0496,Kecantikan,1,2931444
O000352,P0266,Makanan & Minuman,2,982645
O000353,P0047,Makanan & Minuman,2,1898748
O000353,P0008,Elektronik,4,1770974
O000353,P0085,Kecantikan,1,2909862
O000353,P0483,Makanan & Minuman,1,187697
O000354,P0136,Makanan & Minuman,1,1472012
O000354,P0416,Rumah Tangga,3,119048
O000354,P0493,Elektronik,4,2328526
O000354,P0021,Makanan & Minuman,3,114806
O000355,P0134,Rumah Tangga,1,2019459
O000355,P0387,Makanan & Minuman,3,2108757
O000355,P0014,Makanan & Minuman,4,1523213
O000356,P0438,Fashion,1,611104
O000356,P0231,Elektronik,1,355196
O000357,P0261,Kecantikan,3,1999186
O000357,P0006,Rumah Tangga,5,1534060
O000357,P0175,Rumah Tangga,5,2836702
O000358,P0061,Fashion,4,101389
O000359,P0277,Rumah Tangga,4,1734008
O000359,P0089,Kecantikan,4,2611418
O000360,P0313,Elektronik,1,2930997
O000360,P0436,Elektronik,1,1633124
O000360,P0470,Fashion,3,103627
O000360,P0486,Makanan & Minuman,2,2991181
O000361,P0348,Rumah Tangga,4,2086325
O000361,P0500,Elektronik,4,2775440
O000361,P0049,Kecantikan,1,2753128
O000361,P0102,Fashion,2,2324168
O000362,P0469,Rumah Tangga,3,98147
O000362,P0280,Elektronik,4,373308
O000363,P0474,Elektronik,2,90529
O000364,P0168,Rumah Tangga,3,889343
O000365,P0096,Kecantikan,3,262838
O000365,P0144,Kecantikan,3,1798218
O000365,P0365,Kecantikan,5,2073044
O000366,P0316,Fashion,2,1656612
O000366,P0328,Fashion,2,552375
O000366,P0184,Elektronik,4,1647634
O000367,P0351,Rumah Tangga,1,2795934
O000367,P0381,Kecantikan,5,1088393
O000367,P0070,Rumah Tangga,3,1621900
O000367,P0489,Elektronik,4,1024317
O000368,P0361,Makanan & Minuman,1,1206744
O000368,P0061,Fashion,1,101389
O000368,P0404,Fashion,5,1936356
O000369,P0185,Elektronik,1,2320423
O000370,P0365,Kecantikan,2,2073044
O000370,P0191,Kecantikan,1,1102884
O000370,P0180,Makanan & Minuman,1,908504
O000370,P0260,Makanan & Minuman,1,1128065
O000371,P0238,Kecantikan,5,1919685
O000371,P0324,Fashion,4,2102532
O000371,P0154,Makanan & Minuman,2,1540847
O000372,P0415,Makanan & Minuman,3,1098058
O000372,P0050,Makanan & Minuman,4,79841
O000372,P0422,Fashion,5,1839269
O000372,P0005,Makanan & Minuman,3,2832184
O000373,P0356,Makanan & Minuman,5,1306923
O000373,P0070,Rumah Tangga,2,1621900
O000374,P0238,Kecantikan,2,1919685
O000375,P0270,Kecantikan,3,1165353
O000375,P0074,Elektronik,3,316092
O000375,P0313,Elektronik,3,2930997
O000375,P0457,Kecantikan,2,2263693
O000376,P0098,Makanan & Minuman,4,2935753
O000376,P0142,Makanan & Minuman,2,1984812
O000376,P0195,Rumah Tangga,5,164251
O000376,P0204,Makanan & Minuman,3,1295116
O000377,P0002,Fashion,2,2217060
O000377,P0494,Elektronik,5,2925973
O000377,P0269,Rumah Tangga,1,180083
O000378,P0169,Makanan & Minuman,4,1339236
O000378,P0213,Fashion,1,2094931
O000379,P0277,Rumah Tangga,2,1734008
O000379,P0273,Rumah Tangga,1,1350049
O000379,P0427,Elektronik,4,787078
O000380,P0179,Kecantikan,4,1779025
O000381,P0439,Rumah Tangga,3,1782244
O000381,P0111,Kecantikan,3,1092380
O000381,P0153,Fashion,3,2595051
O000382,P0057,Elektronik,4,2114135
O000382,P0345,Makanan & Minuman,2,1373018
O000382,P0168,Rumah Tangga,2,889343
O000382,P0096,Kecantikan,2,262838
O000383,P0027,Elektronik,4,2303565
O000383,P0160,Kecantikan,2,2450977
O000383,P0157,Fashion,2,2598858
O000383,P0153,Fashion,3,2595051
O000384,P0220,Elektronik,1,1588044
O000384,P0277,Rumah Tangga,5,1734008
O000384,P0093,Rumah Tangga,1,1443767
O000385,P0006,Rumah Tangga,5,1534060
O000385,P0404,Fashion,4,1936356
O000385,P0322,Fashion,5,98321
O000386,P0223,Makanan & Minuman,2,1988018
O000386,P0285,Rumah Tangga,5,162174
O000386,P0177,Rumah Tangga,5,1989016
O000386,P0376,Fashion,5,840921
O000387,P0341,Elektronik,1,1043558
O000387,P0457,Kecantikan,3,2263693
O000387,P0081,Fashion,3,1024193
O000387,P0266,Makanan & Minuman,2,982645
O000388,P0451,Elektronik,5,333662
O000388,P0151,Rumah Tangga,1,180524
O000388,P0003,Fashion,4,2849125
O000388,P0220,Elektronik,5,1588044
O000389,P0482,Elektronik,2,1179781
O000389,P0154,Makanan & Minuman,2,1540847
O000389,P0243,Rumah Tangga,4,2010066
O000390,P0334,Elektronik,4,2551311
O000390,P0016,Rumah Tangga,4,927528
O000390,P0056,Rumah Tangga,3,792516
O000390,P0099,Makanan & Minuman,1,61553
O000391,P0043,Fashion,5,2345744
O000392,P0214,Kecantikan,4,543848
O000393,P0400,Makanan & Minuman,4,56936
O000393,P0213,Fashion,5,2094931
O000393,P0368,Fashion,4,1738840
O000394,P0416,Rumah Tangga,5,119048
O000394,P0173,Kecantikan,2,1742745
O000395,P0176,Rumah Tangga,5,786558
O000396,P0069,Kecantikan,4,1660946
O000396,P0497,Kecantikan,4,945636
O000396,P0430,Fashion,5,293544
O000397,P0438,Fashion,1,611104
O000398,P0211,Makanan & Minuman,1,1976952
O000398,P0287,Makanan & Minuman,1,1991872
O000398,P0432,Kecantikan,5,2465140
O000398,P0039,Fashion,5,2589494
O000399,P0256,Makanan & Minuman,1,2744638
O000399,P0224,Rumah Tangga,1,2067655
O000400,P0333,Makanan & Minuman,5,1083651
O000400,P0215,Elektronik,2,372195
O000401,P0219,Makanan & Minuman,1,68235
O000401,P0005,Makanan & Minuman,5,2832184
O000401,P0065,Kecantikan,4,1124930
O000402,P0154,Makanan & Minuman,4,1540847
O000402,P0252,Makanan & Minuman,5,310948
O000402,P0394,Fashion,2,1222593
O000403,P0081,Fashion,4,1024193
O000403,P0155,Fashion,5,28377
O000404,P0303,Kecantikan,5,93202
O000404,P0069,Kecantikan,3,1660946
O000404,P0063,Kecantikan,2,2560941
O000405,P0078,Kecantikan,4,1544039
O000405,P0427,Elektronik,4,787078
O000406,P0288,Fashion,5,2194471
O000406,P0495,Makanan & Minuman,4,1432296
O000406,P0375,Elektronik,1,1160520
O000407,P0479,Fashion,4,2673331
O000408,P0277,Rumah Tangga,4,1734008
O000408,P0349,Fashion,2,2395957
O000408,P0339,Rumah Tangga,4,1433085
O000408,P0436,Elektronik,4,1633124
O000409,P0278,Elektronik,1,852064
O000409,P0137,Elektronik,3,2216098
O000409,P0046,Fashion,3,2224895
O000409,P0273,Rumah Tangga,5,1350049
O000410,P0312,Elektronik,5,1658132
O000410,P0059,Kecantikan,3,538499
O000411,P0228,Elektronik,2,243088
O000411,P0342,Fashion,1,2912748
O000412,P0290,Elektronik,1,2188085
O000412,P0054,Rumah Tangga,4,1763632
O000412,P0456,Elektronik,1,2427199
O000412,P0209,Rumah Tangga,4,1963909
O000413,P0252,Makanan & Minuman,5,310948
O000413,P0219,Makanan & Minuman,2,68235
O000413,P0424,Kecantikan,1,1987140
O000413,P0142,Makanan & Minuman,1,1984812
O000414,P0075,Rumah Tangga,2,2080945
O000414,P0216,Kecantikan,3,2220750
O000414,P0162,Elektronik,3,1924149
O000415,P0335,Elektronik,2,2787272
O000416,P0133,Rumah Tangga,4,2355982
O000416,P0264,Rumah Tangga,3,1846742
O000417,P0260,Makanan & Minuman,5,1128065
O000417,P0206,Makanan & Minuman,2,1777945
O000418,P0438,Fashion,2,611104
O000418,P0064,Fashion,3,1179848
O000418,P0350,Fashion,3,559603
O000419,P0435,Makanan & Minuman,2,2910649
O000419,P0424,Kecantikan,4,1987140
O000420,P0420,Fashion,4,2240564
O000421,P0461,Kecantikan,4,1673271
O000421,P0341,Elektronik,4,1043558
O000421,P0062,Fashion,4,2502882
O000421,P0112,Elektronik,1,2243245
O000422,P0185,Elektronik,1,2320423
O000423,P0043,Fashion,5,2345744
O000423,P0194,Rumah Tangga,4,2626630
O000423,P0010,Rumah Tangga,5,2796914
O000423,P0065,Kecantikan,1,1124930
O000424,P0160,Kecantikan,5,2450977
O000424,P0247,Fashion,3,64230
O000424,P0286,Fashion,2,2039114
O000424,P0245,Rumah Tangga,2,2102845
O000425,P0461,Kecantikan,1,1673271
O000426,P0420,Fashion,2,2240564
O000426,P0275,Elektronik,1,1965135
O000426,P0353,Fashion,4,1492518
O000426,P0417,Elektronik,1,2804826
O000427,P0331,Kecantikan,1,2484189
O000427,P0129,Rumah Tangga,5,804644
O000427,P0133,Rumah Tangga,2,2355982
O000427,P0336,Makanan & Minuman,3,997374
O000428,P0244,Kecantikan,1,1924841
O000429,P0441,Elektronik,4,325965
O000429,P0021,Makanan & Minuman,1,114806
O000430,P0085,Kecantikan,2,2909862
O000431,P0252,Makanan & Minuman,2,310948
O000431,P0074,Elektronik,2,316092
O000432,P0170,Kecantikan,1,1002358
O000432,P0352,Fashion,5,1901988
O000432,P0342,Fashion,4,2912748
O000433,P0163,Fashion,4,2458537
O000434,P0059,Kecantikan,5,538499
O000434,P0303,Kecantikan,3,93202
O000434,P0320,Elektronik,2,1605897
O000434,P0017,Fashion,1,471688
O000435,P0487,Elektronik,1,819941
O000435,P0466,Fashion,4,1550345
O000436,P0399,Elektronik,5,832068
O000436,P0414,Kecantikan,2,1149792
O000436,P0345,Makanan & Minuman,5,1373018
O000436,P0488,Kecantikan,2,1252495
O000437,P0323,Fashion,3,495126
O000437,P0276,Rumah Tangga,2,1940370
O000438,P0302,Elektronik,1,2117677
O000439,P0242,Makanan & Minuman,1,2330016
O000439,P0249,Fashion,1,474984
O000439,P0222,Makanan & Minuman,2,1418677
O000440,P0080,Makanan & Minuman,1,544564
O000441,P0120,Elektronik,4,2371805
O000441,P0023,Elektronik,4,2790382
O000442,P0065,Kecantikan,2,1124930
O000442,P0298,Makanan & Minuman,1,667501
O000442,P0171,Fashion,1,1921391
O000443,P0303,Kecantikan,5,93202
O000443,P0234,Kecantikan,4,700732
O000443,P0311,Elektronik,1,2795549
O000444,P0182,Makanan & Minuman,1,334258
O000444,P0334,Elektronik,2,2551311
O000444,P0149,Rumah Tangga,5,224139
O000444,P0109,Kecantikan,4,1066290
O000445,P0150,Rumah Tangga,1,2319159
O000445,P0112,Elektronik,1,2243245
O000445,P0204,Makanan & Minuman,5,1295116
O000446,P0482,Elektronik,2,1179781
O000446,P0023,Elektronik,5,2790382
O000446,P0120,Elektronik,5,2371805
O000446,P0209,Rumah Tangga,4,1963909
O000447,P0435,Makanan & Minuman,3,2910649
O000447,P0091,Fashion,5,134678
O000447,P0023,Elektronik,1,2790382
O000447,P0393,Makanan & Minuman,4,2626530
O000448,P0331,Kecantikan,4,2484189
O000449,P0240,Makanan & Minuman,3,2607125
O000449,P0288,Fashion,5,2194471
O000449,P0173,Kecantikan,5,1742745
O000449,P0398,Elektronik,4,2751919
O000450,P0119,Elektronik,1,2667146
O000451,P0063,Kecantikan,2,2560941
O000452,P0400,Makanan & Minuman,5,56936
O000452,P0082,Kecantikan,3,1391680
O000452,P0153,Fashion,2,2595051
O000452,P0154,Makanan & Minuman,3,1540847
O000453,P0287,Makanan & Minuman,1,1991872
O000453,P0292,Elektronik,4,2899894
O000453,P0463,Rumah Tangga,2,2331933
O000454,P0231,Elektronik,3,355196
O000454,P0224,Rumah Tangga,4,2067655
O000454,P0344,Fashion,5,2481485
O000454,P0235,Kecantikan,2,843133
O000455,P0171,Fashion,3,1921391
O000455,P0203,Fashion,4,1292601
O000455,P0272,Makanan & Minuman,3,2704091
O000455,P0322,Fashion,5,98321
O000456,P0426,Rumah Tangga,3,2260502
O000456,P0234,Kecantikan,1,700732
O000457,P0163,Fashion,1,2458537
O000457,P0326,Elektronik,3,182750
O000457,P0162,Elektronik,4,1924149
O000457,P0333,Makanan & Minuman,1,1083651
O000458,P0465,Rumah Tangga,3,1659272
O000458,P0157,Fashion,4,2598858
O000458,P0354,Elektronik,4,2341942
O000459,P0287,Makanan & Minuman,4,1991872
O000460,P0260,Makanan & Minuman,2,1128065
O000460,P0160,Kecantikan,4,2450977
O000460,P0310,Kecantikan,5,1717199
O000461,P0003,Fashion,4,2849125
O000461,P0076,Kecantikan,2,1247980
O000461,P0125,Elektronik,1,351566
O000462,P0346,Fashion,1,2435805
O000462,P0210,Rumah Tangga,4,424512
O000462,P0015,Makanan & Minuman,5,2529363
O000463,P0253,Elektronik,5,797428
O000464,P0136,Makanan & Minuman,2,1472012
O000464,P0281,Fashion,5,1934249
O000464,P0476,Makanan & Minuman,5,1933026
O000464,P0442,Elektronik,2,2116083
O000465,P0268,Elektronik,5,2784153
O000465,P0198,Elektronik,2,1489863
O000466,P0089,Kecantikan,1,2611418
O000467,P0254,Makanan & Minuman,5,802511
O000467,P0326,Elektronik,3,182750
O000467,P0366,Rumah Tangga,2,2308536
O000467,P0272,Makanan & Minuman,5,2704091
O000468,P0211,Makanan & Minuman,3,1976952
O000468,P0499,Kecantikan,5,2180244
O000468,P0230,Fashion,3,2310994
O000469,P0499,Kecantikan,5,2180244
O000469,P0346,Fashion,1,2435805
O000469,P0298,Makanan & Minuman,3,667501
O000469,P0394,Fashion,4,1222593
O000470,P0500,Elektronik,1,2775440
O000471,P0320,Elektronik,5,1605897
O000471,P0104,Kecantikan,3,885551
O000471,P0462,Rumah Tangga,4,643029
O000472,P0271,Elektronik,5,2075987
O000473,P0099,Makanan & Minuman,1,61553
O000473,P0166,Makanan & Minuman,1,2943950
O000474,P0314,Fashion,1,1937343
O000475,P0218,Fashion,3,541171
O000475,P0064,Fashion,1,1179848
O000475,P0204,Makanan & Minuman,3,1295116
O000476,P0218,Fashion,1,541171
O000476,P0315,Fashion,3,2838027
O000477,P0450,Makanan & Minuman,4,1700233
O000478,P0159,Makanan & Minuman,4,1955460
O000479,P0218,Fashion,3,541171
O000479,P0109,Kecantikan,4,1066290
O000479,P0035,Fashion,3,1393821
O000479,P0481,Fashion,1,1656305
O000480,P0260,Makanan & Minuman,2,1128065
O000480,P0036,Makanan & Minuman,2,767019
O000480,P0160,Kecantikan,2,2450977
O000480,P0277,Rumah Tangga,2,1734008
O000481,P0100,Fashion,2,2967791
O000481,P0393,Makanan & Minuman,4,2626530
O000481,P0057,Elektronik,1,2114135
O000482,P0429,Kecantikan,1,1539284
O000482,P0154,Makanan & Minuman,4,1540847
O000482,P0495,Makanan & Minuman,5,1432296
O000482,P0207,Elektronik,2,91844
O000483,P0387,Makanan & Minuman,3,2108757
O000483,P0292,Elektronik,3,2899894
O000483,P0480,Kecantikan,4,2490263
O000484,P0405,Fashion,5,2404934
O000484,P0017,Fashion,1,471688
O000485,P0221,Elektronik,2,1627658
O000485,P0029,Rumah Tangga,3,2019937
O000486,P0367,Fashion,2,2950862
O000486,P0059,Kecantikan,3,538499
O000486,P0131,Rumah Tangga,3,2283604
O000486,P0238,Kecantikan,2,1919685
O000487,P0009,Makanan & Minuman,3,2348531
O000487,P0008,Elektronik,5,1770974
O000487,P0458,Rumah Tangga,1,1147943
O000487,P0062,Fashion,1,2502882
O000488,P0315,Fashion,5,2838027
O000488,P0407,Fashion,4,762902
O000488,P0312,Elektronik,5,1658132
O000489,P0030,Rumah Tangga,3,69847
O000489,P0479,Fashion,4,2673331
O000490,P0185,Elektronik,5,2320423
O000491,P0149,Rumah Tangga,2,224139
O000491,P0458,Rumah Tangga,3,1147943
O000492,P0088,Makanan & Minuman,5,351743
O000493,P0460,Rumah Tangga,5,1628264
O000493,P0469,Rumah Tangga,5,98147
O000493,P0118,Fashion,3,210229
O000494,P0140,Makanan & Minuman,3,1649371
O000494,P0167,Rumah Tangga,2,91101
O000494,P0279,Rumah Tangga,2,2795321
O000495,P0267,Rumah Tangga,3,2572414
O000495,P0103,Elektronik,5,1268100
O000495,P0425,Elektronik,2,477471
O000496,P0264,Rumah Tangga,2,1846742
O000496,P0358,Elektronik,4,2032780
O000497,P0340,Kecantikan,5,2270241
O000497,P0135,Fashion,2,41464
O000497,P0222,Makanan & Minuman,3,1418677
O000498,P0364,Kecantikan,2,1772055
O000498,P0475,Makanan & Minuman,3,2931598
O000499,P0133,Rumah Tangga,5,2355982
O000500,P0297,Fashion,3,1774752
O000500,P0052,Fashion,2,2371483
O000500,P0151,Rumah Tangga,2,180524
O000500,P0007,Kecantikan,3,1202718
O000501,P0482,Elektronik,1,1179781
O000501,P0293,Makanan & Minuman,1,402249
O000502,P0347,Fashion,1,1373297
O000502,P0085,Kecantikan,2,2909862
O000502,P0078,Kecantikan,1,1544039
