order_id,user_id,order_date,status,estimated_delivery
O000538,U01746,2025-04-24,delivered,2025-04-30
O000539,U00380,2025-05-22,delivered,2025-05-29
O000540,U02733,2024-09-16,delivered,2024-09-19
O000541,U02254,2025-04-03,delivered,2025-04-08
O000542,U01468,2025-06-08,delivered,2025-06-11
O000543,U00417,2024-11-02,delivered,2024-11-04
O000544,U04353,2024-09-28,delivered,2024-10-02
O000545,U03681,2023-05-30,delivered,2023-06-02
O000546,U00963,2023-04-21,delivered,2023-04-25
O000547,U02985,2024-07-01,delivered,2024-07-06
O000548,U04811,2024-01-11,delivered,2024-01-16
O000549,U03949,2025-02-16,canceled,2025-02-21
O000550,U04000,2024-03-25,delivered,2024-03-30
O000551,U04436,2023-11-21,delivered,2023-11-23
O000552,U03297,2023-07-04,returned,2023-07-11
O000553,U00654,2023-02-13,delivered,2023-02-17
O000554,U03177,2025-04-26,delivered,2025-05-01
O000555,U00810,2025-04-09,delivered,2025-04-15
O000556,U02480,2025-04-17,delivered,2025-04-19
O000557,U02349,2025-03-30,delivered,2025-04-01
O000558,U01498,2025-05-11,delivered,2025-05-15
O000559,U01375,2025-03-22,delivered,2025-03-25
O000560,U00770,2024-08-12,delivered,2024-08-16
O000561,U02543,2024-02-04,returned,2024-02-07
O000562,U02013,2023-06-04,delivered,2023-06-08
O000563,U04637,2023-06-29,delivered,2023-07-05
O000564,U02911,2024-06-10,delivered,2024-06-13
O000565,U01495,2025-03-30,delivered,2025-04-03
O000566,U00257,2025-01-06,delivered,2025-01-12
O000567,U00993,2024-02-24,canceled,2024-02-28
O000568,U00694,2025-04-28,returned,2025-05-01
O000569,U02280,2024-01-22,delivered,2024-01-25
O000570,U04078,2025-01-21,canceled,2025-01-23
O000571,U00900,2025-01-07,delivered,2025-01-13
O000572,U01805,2024-09-02,delivered,2024-09-08
O000573,U04380,2025-05-06,canceled,2025-05-13
O000574,U04041,2023-02-03,delivered,2023-02-07
O000575,U00426,2025-05-18,delivered,2025-05-25
O000576,U02008,2024-11-07,returned,2024-11-11
O000577,U02198,2024-08-14,delivered,2024-08-18
O000578,U00729,2025-06-24,delivered,2025-06-27
O000579,U01013,2025-04-11,delivered,2025-04-17
O000580,U04476,2024-12-19,delivered,2024-12-22
O000581,U02591,2025-06-17,delivered,2025-06-21
O000582,U03587,2024-03-17,delivered,2024-03-19
O000583,U03301,2025-04-15,canceled,2025-04-19
O000584,U01794,2025-06-22,delivered,2025-06-28
O000585,U00919,2023-07-24,delivered,2023-07-31
O000586,U03695,2024-11-22,delivered,2024-11-26
O000587,U01755,2025-06-25,delivered,2025-07-01
O000588,U00668,2025-03-27,delivered,2025-04-01
O000589,U04162,2024-04-07,delivered,2024-04-13
O000590,U02329,2025-07-05,delivered,2025-07-10
O000591,U02590,2024-01-31,delivered,2024-02-02
O000592,U04849,2025-02-14,delivered,2025-02-20
O000593,U00732,2023-04-15,delivered,2023-04-18
O000594,U01549,2024-02-25,delivered,2024-03-01
O000595,U04710,2024-01-23,canceled,2024-01-25
O000596,U02961,2025-07-05,delivered,2025-07-12
O000597,U01710,2024-08-11,delivered,2024-08-17
O000598,U02433,2025-05-14,delivered,2025-05-21
O000599,U03978,2025-04-02,delivered,2025-04-05
O000600,U03637,2025-06-13,delivered,2025-06-16
O000601,U00816,2025-04-15,delivered,2025-04-17
O000602,U04064,2024-06-08,delivered,2024-06-15
O000603,U02849,2024-05-29,delivered,2024-06-04
O000604,U02383,2025-03-14,delivered,2025-03-20
O000605,U02319,2024-07-28,delivered,2024-08-03
O000606,U03335,2025-07-08,delivered,2025-07-15
O000607,U02711,2025-02-25,delivered,2025-02-27
O000608,U03159,2025-05-05,delivered,2025-05-11
O000609,U01047,2025-05-13,delivered,2025-05-17
O000610,U04990,2025-01-02,delivered,2025-01-04
O000611,U04997,2024-08-03,delivered,2024-08-09
O000612,U02734,2024-12-14,delivered,2024-12-18
O000613,U03289,2024-04-19,delivered,2024-04-21
O000614,U02454,2024-09-16,returned,2024-09-20
O000615,U04549,2024-10-05,delivered,2024-10-11
O000616,U02104,2025-06-22,delivered,2025-06-28
O000617,U00281,2024-10-19,delivered,2024-10-26
O000618,U03857,2023-12-09,delivered,2023-12-16
O000619,U03266,2025-05-12,delivered,2025-05-19
O000620,U01542,2025-04-23,delivered,2025-04-30
O000621,U04438,2025-06-01,delivered,2025-06-03
O000622,U04647,2024-06-07,canceled,2024-06-10
O000623,U01920,2025-02-18,delivered,2025-02-22
O000624,U02037,2025-07-03,delivered,2025-07-06
O000625,U00825,2024-05-06,delivered,2024-05-10
O000626,U00410,2025-03-10,canceled,2025-03-13
O000627,U01662,2025-02-09,canceled,2025-02-12
O000628,U04072,2024-11-05,returned,2024-11-09
O000629,U01202,2023-10-14,delivered,2023-10-18
O000630,U03975,2024-03-31,delivered,2024-04-04
O000631,U02892,2024-06-17,delivered,2024-06-22
O000632,U03662,2024-07-17,delivered,2024-07-19
O000633,U04519,2025-05-19,delivered,2025-05-21
O000634,U00331,2025-06-06,delivered,2025-06-09
O000635,U02464,2025-05-25,delivered,2025-05-31
O000636,U04246,2024-06-20,canceled,2024-06-24
O000637,U01433,2025-05-22,delivered,2025-05-25
O000638,U01545,2024-05-03,delivered,2024-05-10
O000639,U04167,2025-06-28,delivered,2025-07-04
O000640,U01517,2023-08-25,delivered,2023-08-28
O000641,U01233,2024-10-08,delivered,2024-10-12
O000642,U00366,2023-08-03,delivered,2023-08-08
O000643,U01725,2025-04-02,returned,2025-04-08
O000644,U03333,2023-08-21,delivered,2023-08-26
O000645,U01491,2024-03-15,delivered,2024-03-18
O000646,U03152,2025-06-04,canceled,2025-06-08
O000647,U00818,2024-05-16,delivered,2024-05-20
O000648,U04576,2023-06-04,delivered,2023-06-08
O000649,U02700,2023-10-13,delivered,2023-10-16
O000650,U03622,2025-04-13,delivered,2025-04-18
O000651,U01303,2025-05-29,delivered,2025-06-05
O000652,U00182,2024-02-08,delivered,2024-02-12
O000653,U04605,2025-06-21,delivered,2025-06-27
O000654,U04126,2025-03-05,delivered,2025-03-09
O000655,U02668,2025-02-21,delivered,2025-02-28
O000656,U03335,2025-07-08,delivered,2025-07-12
O000657,U02572,2025-03-22,delivered,2025-03-29
O000658,U04244,2025-04-19,delivered,2025-04-26
O000659,U00084,2025-03-11,delivered,2025-03-16
O000660,U04507,2025-05-07,delivered,2025-05-11
O000661,U01112,2024-09-05,delivered,2024-09-09
O000662,U02534,2025-01-15,delivered,2025-01-22
O000663,U02179,2024-10-24,canceled,2024-10-30
O000664,U02682,2024-10-25,delivered,2024-10-30
O000665,U04498,2023-12-27,canceled,2024-01-01
O000666,U01879,2023-11-18,delivered,2023-11-22
O000667,U02832,2024-04-09,delivered,2024-04-11
O000668,U01951,2025-06-08,delivered,2025-06-13
O000669,U01771,2024-05-21,canceled,2024-05-26
O000670,U04908,2025-06-20,delivered,2025-06-22
O000671,U04803,2025-01-16,canceled,2025-01-20
O000672,U03446,2024-03-06,delivered,2024-03-12
O000673,U04954,2024-11-16,delivered,2024-11-18
O000674,U01766,2025-03-25,delivered,2025-03-30
O000675,U04743,2024-11-30,delivered,2024-12-04
O000676,U02549,2023-08-04,delivered,2023-08-11
O000677,U04345,2023-12-14,delivered,2023-12-20
O000678,U04590,2024-06-07,delivered,2024-06-12
O000679,U03165,2025-02-14,returned,2025-02-19
O000680,U04940,2025-06-16,delivered,2025-06-18
O000681,U03069,2023-12-14,returned,2023-12-16
O000682,U01393,2025-02-19,delivered,2025-02-26
O000683,U03008,2024-09-07,delivered,2024-09-14
O000684,U03783,2023-10-05,canceled,2023-10-10
O000685,U01435,2025-03-13,delivered,2025-03-19
O000686,U03026,2024-09-24,delivered,2024-09-29
O000687,U02048,2023-08-19,delivered,2023-08-26
O000688,U04506,2025-04-03,delivered,2025-04-06
O000689,U01986,2025-06-12,delivered,2025-06-18
O000690,U00014,2025-06-20,delivered,2025-06-22
O000691,U00705,2025-04-03,delivered,2025-04-07
O000692,U03659,2024-07-05,delivered,2024-07-09
O000693,U03894,2024-01-29,canceled,2024-02-05
O000694,U03396,2025-04-24,delivered,2025-04-30
O000695,U01058,2025-06-22,delivered,2025-06-26
O000696,U04271,2025-06-26,delivered,2025-06-30
O000697,U04754,2024-03-18,delivered,2024-03-24
O000698,U03551,2025-05-12,canceled,2025-05-18
O000699,U02444,2024-09-03,delivered,2024-09-07
O000700,U03077,2024-09-04,delivered,2024-09-11
O000701,U04646,2025-02-09,delivered,2025-02-12
O000702,U01589,2024-09-01,delivered,2024-09-07
O000703,U03567,2024-10-16,delivered,2024-10-23
O000704,U01337,2024-06-19,delivered,2024-06-21
O000705,U01482,2025-03-12,delivered,2025-03-15
O000706,U02134,2024-02-02,delivered,2024-02-08
O000707,U03258,2025-03-07,delivered,2025-03-13
O000708,U00821,2025-01-04,delivered,2025-01-11
O000709,U04695,2023-04-18,canceled,2023-04-22
O000710,U03691,2025-01-13,delivered,2025-01-19
O000711,U01757,2025-01-04,delivered,2025-01-09
O000712,U04721,2024-04-10,delivered,2024-04-13
O000713,U01063,2024-09-05,delivered,2024-09-10
O000714,U03139,2025-06-27,delivered,2025-06-30
O000715,U03431,2024-09-10,delivered,2024-09-15
O000716,U01284,2024-10-06,delivered,2024-10-09
O000717,U04918,2025-03-06,delivered,2025-03-11
O000718,U00589,2024-07-25,delivered,2024-07-29
O000719,U03545,2023-07-17,delivered,2023-07-22
O000720,U02687,2024-05-06,delivered,2024-05-10
O000721,U03578,2024-05-14,delivered,2024-05-21
O000722,U03251,2025-03-02,delivered,2025-03-05
O000723,U04155,2025-07-06,delivered,2025-07-09
O000724,U01011,2024-10-18,delivered,2024-10-23
O000725,U03014,2023-06-15,delivered,2023-06-17
O000726,U01675,2023-12-15,canceled,2023-12-17
O000727,U01393,2025-04-14,delivered,2025-04-21
O000728,U00062,2025-07-08,delivered,2025-07-11
O000729,U02050,2025-02-21,delivered,2025-02-26
O000730,U00099,2025-07-06,delivered,2025-07-08
O000731,U01852,2024-01-23,canceled,2024-01-25
O000732,U02354,2024-09-08,canceled,2024-09-11
O000733,U03936,2025-05-19,delivered,2025-05-21
O000734,U00491,2025-05-22,delivered,2025-05-26
O000735,U01141,2024-08-06,delivered,2024-08-11
O000736,U04780,2024-08-22,delivered,2024-08-25
O000737,U04731,2024-10-08,canceled,2024-10-15
O000738,U01819,2025-04-20,delivered,2025-04-24
O000739,U02768,2025-06-18,delivered,2025-06-24
O000740,U00785,2025-05-28,delivered,2025-06-02
O000741,U03504,2025-04-16,delivered,2025-04-21
O000742,U04367,2024-02-25,delivered,2024-03-02
O000743,U03928,2024-06-18,canceled,2024-06-22
O000744,U01998,2025-06-03,delivered,2025-06-09
O000745,U04442,2024-11-26,delivered,2024-11-28
O000746,U04691,2024-11-25,delivered,2024-11-29
O000747,U02729,2024-06-24,delivered,2024-06-26
O000748,U00286,2024-10-04,delivered,2024-10-09
O000749,U02819,2024-11-20,canceled,2024-11-23
O000750,U00306,2024-10-08,returned,2024-10-11
O000751,U00160,2025-01-26,delivered,2025-01-29
O000752,U00721,2023-12-26,delivered,2023-12-29
O000753,U01069,2024-11-13,delivered,2024-11-18
O000754,U04098,2023-11-30,delivered,2023-12-07
O000755,U01466,2025-04-28,delivered,2025-05-03
O000756,U02294,2023-12-25,delivered,2023-12-31
O000757,U02977,2023-02-27,delivered,2023-03-01
O000758,U01343,2024-11-05,delivered,2024-11-08
O000759,U00952,2024-07-21,delivered,2024-07-26
O000760,U02380,2025-07-08,delivered,2025-07-10
O000761,U03091,2024-07-01,canceled,2024-07-03
O000762,U00358,2022-12-02,returned,2022-12-07
O000763,U01229,2024-04-07,delivered,2024-04-11
O000764,U04362,2024-03-05,delivered,2024-03-09
O000765,U02515,2024-04-19,delivered,2024-04-25
O000766,U00983,2024-03-17,delivered,2024-03-21
O000767,U04772,2023-01-12,delivered,2023-01-17
O000768,U02338,2025-03-14,delivered,2025-03-18
O000769,U03348,2025-04-02,delivered,2025-04-08
O000770,U01695,2024-03-23,delivered,2024-03-26
O000771,U04438,2025-05-02,delivered,2025-05-05
O000772,U01819,2025-03-11,delivered,2025-03-15
O000773,U02584,2023-11-29,delivered,2023-12-03
O000774,U02479,2024-07-01,delivered,2024-07-03
O000775,U01222,2025-02-22,delivered,2025-02-25
O000776,U02051,2023-10-02,delivered,2023-10-09
O000777,U01267,2024-04-01,delivered,2024-04-08
O000778,U01768,2025-05-11,delivered,2025-05-17
O000779,U04272,2025-05-05,delivered,2025-05-08
O000780,U04429,2024-04-13,delivered,2024-04-18
O000781,U04188,2024-04-04,delivered,2024-04-07
O000782,U03432,2023-09-14,delivered,2023-09-18
O000783,U01131,2025-04-16,delivered,2025-04-20
O000784,U01042,2025-02-23,delivered,2025-02-27
O000785,U01490,2024-12-31,delivered,2025-01-07
O000786,U03825,2024-09-08,delivered,2024-09-10
O000787,U00317,2024-09-25,delivered,2024-09-29
O000788,U02836,2024-08-22,delivered,2024-08-28
O000789,U01896,2025-03-28,delivered,2025-03-30
O000790,U02443,2023-05-22,delivered,2023-05-26
O000791,U01795,2023-03-16,delivered,2023-03-20
O000792,U02266,2025-05-14,delivered,2025-05-21
O000793,U04215,2025-06-07,delivered,2025-06-14
O000794,U00087,2024-08-31,delivered,2024-09-03
O000795,U03460,2024-12-27,canceled,2024-12-31
O000796,U03149,2024-06-30,delivered,2024-07-07
O000797,U02116,2025-05-16,delivered,2025-05-23
O000798,U04617,2024-12-15,delivered,2024-12-17
O000799,U03796,2024-11-28,delivered,2024-11-30
O000800,U00623,2024-09-29,delivered,2024-10-02
O000801,U01862,2025-01-14,delivered,2025-01-16
O000802,U04736,2024-10-20,delivered,2024-10-22
O000803,U01033,2024-06-29,delivered,2024-07-04
O000804,U04014,2025-07-08,delivered,2025-07-14
O000805,U00675,2025-03-21,delivered,2025-03-24
O000806,U01217,2024-06-24,delivered,2024-06-29
O000807,U03018,2024-10-30,delivered,2024-11-01
O000808,U04974,2024-10-26,canceled,2024-10-28
O000809,U00823,2023-04-10,canceled,2023-04-12
O000810,U01729,2025-05-19,delivered,2025-05-22
O000811,U04430,2025-06-04,delivered,2025-06-07
O000812,U02119,2025-03-28,delivered,2025-04-01
O000813,U04171,2025-06-16,delivered,2025-06-19
O000814,U01402,2024-10-03,delivered,2024-10-09
O000815,U01374,2025-03-15,delivered,2025-03-20
O000816,U00441,2025-04-08,delivered,2025-04-13
O000817,U03785,2025-05-01,canceled,2025-05-07
O000818,U03197,2024-11-24,delivered,2024-11-28
O000819,U01664,2025-02-26,delivered,2025-03-01
O000820,U02669,2023-03-29,delivered,2023-04-04
O000821,U04665,2025-06-05,delivered,2025-06-09
O000822,U02996,2023-05-08,delivered,2023-05-15
O000823,U03176,2025-05-04,delivered,2025-05-10
O000824,U00635,2025-06-20,delivered,2025-06-23
O000825,U02435,2025-02-09,delivered,2025-02-12
O000826,U02405,2024-02-09,delivered,2024-02-16
O000827,U03802,2024-09-11,delivered,2024-09-13
O000828,U03980,2025-06-16,delivered,2025-06-19
O000829,U00576,2024-12-13,delivered,2024-12-17
O000830,U01342,2024-10-27,delivered,2024-11-02
O000831,U01324,2024-09-22,canceled,2024-09-27
O000832,U04752,2024-03-06,canceled,2024-03-08
O000833,U04203,2025-03-30,delivered,2025-04-05
O000834,U00109,2023-09-09,delivered,2023-09-15
O000835,U03768,2025-03-28,delivered,2025-03-30
O000836,U03785,2025-05-22,delivered,2025-05-28
O000837,U00385,2024-01-21,delivered,2024-01-23
O000838,U00508,2025-01-16,canceled,2025-01-20
O000839,U02255,2024-07-04,delivered,2024-07-07
O000840,U01023,2025-01-03,delivered,2025-01-06
O000841,U01233,2023-10-20,canceled,2023-10-23
O000842,U02032,2025-01-29,delivered,2025-02-05
O000843,U02534,2024-06-11,delivered,2024-06-16
O000844,U01692,2025-06-25,canceled,2025-06-28
O000845,U01068,2023-05-18,delivered,2023-05-21
O000846,U03912,2025-06-21,delivered,2025-06-24
O000847,U00771,2024-11-09,delivered,2024-11-11
O000848,U03138,2025-02-23,canceled,2025-02-26
O000849,U03150,2025-05-28,delivered,2025-06-04
O000850,U02654,2025-03-05,delivered,2025-03-12
O000851,U03363,2024-04-05,delivered,2024-04-07
O000852,U02820,2025-07-06,delivered,2025-07-11
O000853,U00992,2024-03-04,delivered,2024-03-07
O000854,U01810,2025-03-15,canceled,2025-03-20
O000855,U01765,2025-06-11,delivered,2025-06-15
O000856,U04027,2024-06-17,delivered,2024-06-20
O000857,U02402,2024-05-30,delivered,2024-06-03
O000858,U00653,2025-04-04,delivered,2025-04-09
O000859,U04331,2024-11-24,delivered,2024-11-26
O000860,U03041,2023-05-20,delivered,2023-05-24
O000861,U04058,2024-03-28,delivered,2024-04-04
O000862,U04083,2024-12-16,delivered,2024-12-22
O000863,U01071,2025-07-04,canceled,2025-07-06
O000864,U01092,2024-06-04,delivered,2024-06-10
O000865,U01859,2023-06-04,delivered,2023-06-06
O000866,U02810,2024-08-17,delivered,2024-08-23
O000867,U04743,2025-04-12,delivered,2025-04-17
O000868,U00480,2024-10-20,delivered,2024-10-25
O000869,U03059,2024-11-25,delivered,2024-11-30
O000870,U02166,2024-08-13,delivered,2024-08-16
O000871,U03046,2023-07-23,delivered,2023-07-25
O000872,U02704,2025-06-21,delivered,2025-06-25
O000873,U00853,2024-12-16,delivered,2024-12-23
O000874,U03039,2025-01-22,delivered,2025-01-26
O000875,U04121,2025-02-22,delivered,2025-03-01
O000876,U02611,2024-03-12,delivered,2024-03-16
O000877,U04609,2024-01-30,canceled,2024-02-01
O000878,U01514,2025-03-15,canceled,2025-03-17
O000879,U01088,2025-04-04,delivered,2025-04-10
O000880,U00986,2025-05-21,delivered,2025-05-23
O000881,U01046,2025-04-16,delivered,2025-04-20
O000882,U04482,2024-06-15,canceled,2024-06-21
O000883,U03967,2024-09-24,delivered,2024-09-27
O000884,U03775,2025-06-29,canceled,2025-07-03
O000885,U01121,2024-02-02,delivered,2024-02-09
O000886,U01682,2024-08-05,canceled,2024-08-07
O000887,U00328,2024-05-20,delivered,2024-05-27
O000888,U03349,2025-05-08,delivered,2025-05-10
O000889,U03334,2023-10-20,delivered,2023-10-22
O000890,U00549,2025-05-08,canceled,2025-05-13
O000891,U04965,2023-11-28,delivered,2023-12-03
O000892,U03171,2025-07-07,delivered,2025-07-11
O000893,U02559,2025-04-19,delivered,2025-04-23
O000894,U02938,2025-06-29,delivered,2025-07-04
O000895,U03838,2025-03-13,delivered,2025-03-16
O000896,U04921,2024-09-10,delivered,2024-09-13
O000897,U04145,2025-06-07,delivered,2025-06-11
O000898,U00839,2025-04-14,delivered,2025-04-21
O000899,U01687,2024-11-12,delivered,2024-11-18
O000900,U00604,2023-10-28,returned,2023-11-02
O000901,U02140,2024-07-23,delivered,2024-07-26
O000902,U02426,2024-08-14,canceled,2024-08-21
O000903,U01026,2024-12-27,delivered,2024-12-31
O000904,U03701,2024-05-24,delivered,2024-05-31
O000905,U02744,2024-09-14,delivered,2024-09-17
O000906,U04694,2025-06-15,delivered,2025-06-22
O000907,U01604,2025-01-16,delivered,2025-01-23
O000908,U01717,2025-02-02,delivered,2025-02-09
O000909,U04035,2025-02-23,delivered,2025-02-26
O000910,U00999,2025-01-04,returned,2025-01-06
O000911,U04485,2025-05-23,delivered,2025-05-27
O000912,U00262,2024-07-23,delivered,2024-07-29
O000913,U02760,2023-04-18,returned,2023-04-20
O000914,U01029,2024-11-16,delivered,2024-11-20
O000915,U00789,2023-09-14,delivered,2023-09-19
O000916,U02896,2024-06-28,delivered,2024-06-30
O000917,U00332,2025-05-10,delivered,2025-05-12
O000918,U04627,2024-11-16,delivered,2024-11-18
O000919,U04601,2024-10-24,delivered,2024-10-28
O000920,U04875,2024-09-27,delivered,2024-09-29
O000921,U00363,2023-04-14,delivered,2023-04-16
O000922,U04163,2025-05-16,canceled,2025-05-18
O000923,U03330,2023-04-05,delivered,2023-04-12
O000924,U04623,2024-07-06,delivered,2024-07-11
O000925,U04449,2023-05-05,delivered,2023-05-07
O000926,U02115,2024-08-04,delivered,2024-08-09
O000927,U02943,2025-01-02,returned,2025-01-08
O000928,U00226,2024-11-20,delivered,2024-11-24
O000929,U01537,2024-10-26,delivered,2024-10-29
O000930,U01120,2024-11-05,delivered,2024-11-08
O000931,U01211,2025-07-05,delivered,2025-07-10
O000932,U00373,2025-06-07,delivered,2025-06-09
O000933,U03158,2024-08-29,delivered,2024-09-05
O000934,U02390,2024-07-21,delivered,2024-07-27
O000935,U04409,2025-01-07,delivered,2025-01-14
O000936,U01076,2024-03-13,delivered,2024-03-16
O000937,U03600,2024-01-15,delivered,2024-01-20
O000938,U03110,2023-04-30,delivered,2023-05-07
O000939,U02155,2024-09-19,delivered,2024-09-21
O000940,U01798,2024-06-29,delivered,2024-07-01
O000941,U02892,2024-11-18,delivered,2024-11-24
O000942,U03271,2025-03-21,canceled,2025-03-23
O000943,U01782,2024-11-21,delivered,2024-11-25
O000944,U00226,2024-08-16,delivered,2024-08-18
O000945,U04853,2025-06-23,delivered,2025-06-28
O000946,U02094,2024-12-02,delivered,2024-12-08
O000947,U00446,2025-02-21,delivered,2025-02-27
O000948,U01436,2025-06-24,delivered,2025-07-01
O000949,U01177,2024-10-17,delivered,2024-10-19
O000950,U01804,2023-10-28,delivered,2023-10-30
O000951,U02756,2025-06-18,delivered,2025-06-23
O000952,U04004,2024-04-26,delivered,2024-05-01
O000953,U04304,2025-04-15,delivered,2025-04-22
O000954,U03993,2025-06-24,delivered,2025-07-01
O000955,U00218,2025-05-25,delivered,2025-06-01
O000956,U00832,2024-10-30,delivered,2024-11-01
O000957,U04323,2024-09-21,delivered,2024-09-25
O000958,U01118,2025-04-06,canceled,2025-04-10
O000959,U04158,2024-03-12,delivered,2024-03-15
O000960,U03402,2024-11-10,delivered,2024-11-13
